1306890000;000000250612-DI1;545.00
1306893600;000000250612-DI1;483.00
1306897200;000000250612-DI1;487.00
1306900800;000000250612-DI1;687.00
1306904400;000000250612-DI1;748.00
1306908000;000000250612-DI1;753.00
1306911600;000000250612-DI1;745.00
1306915200;000000250612-DI1;738.00
1306918800;000000250612-DI1;721.00
1306922400;000000250612-DI1;796.00
1306926000;000000250612-DI1;831.00
1306929600;000000250612-DI1;867.00
1306933200;000000250612-DI1;818.00
1306936800;000000250612-DI1;712.00
1306940400;000000250612-DI1;687.00
1306944000;000000250612-DI1;622.00
1306947600;000000250612-DI1;668.00
1306951200;000000250612-DI1;699.00
1306954800;000000250612-DI1;734.00
1306958400;000000250612-DI1;756.00
1306962000;000000250612-DI1;743.00
1306965600;000000250612-DI1;577.00
1306969200;000000250612-DI1;451.00
1306972800;000000250612-DI1;504.00
1306976400;000000250612-DI1;528.00
1306980000;000000250612-DI1;514.00
1306983600;000000250612-DI1;515.00
1306987200;000000250612-DI1;676.00
1306990800;000000250612-DI1;705.00
1306994400;000000250612-DI1;672.00
1306998000;000000250612-DI1;715.00
1307001600;000000250612-DI1;734.00
1307005200;000000250612-DI1;728.00
1307008800;000000250612-DI1;717.00
1307012400;000000250612-DI1;696.00
1307016000;000000250612-DI1;650.00
1307019600;000000250612-DI1;721.00
1307023200;000000250612-DI1;721.00
1307026800;000000250612-DI1;725.00
1307030400;000000250612-DI1;722.00
1307034000;000000250612-DI1;717.00
1307037600;000000250612-DI1;673.00
1307041200;000000250612-DI1;675.00
1307044800;000000250612-DI1;733.00
1307048400;000000250612-DI1;724.00
1307052000;000000250612-DI1;558.00
1307055600;000000250612-DI1;496.00
1307059200;000000250612-DI1;452.00
1307062800;000000250612-DI1;455.00
1307066400;000000250612-DI1;497.00
1307070000;000000250612-DI1;499.00
1307073600;000000250612-DI1;657.00
1307077200;000000250612-DI1;710.00
1307080800;000000250612-DI1;670.00
1307084400;000000250612-DI1;669.00
1307088000;000000250612-DI1;727.00
1307091600;000000250612-DI1;693.00
1307095200;000000250612-DI1;705.00
1307098800;000000250612-DI1;682.00
1307102400;000000250612-DI1;700.00
1307106000;000000250612-DI1;693.00
1307109600;000000250612-DI1;625.00
1307113200;000000250612-DI1;663.00
1307116800;000000250612-DI1;702.00
1307120400;000000250612-DI1;698.00
1307124000;000000250612-DI1;666.00
1307127600;000000250612-DI1;711.00
1307131200;000000250612-DI1;637.00
1307134800;000000250612-DI1;690.00
1307138400;000000250612-DI1;543.00
1307142000;000000250612-DI1;476.00
1307145600;000000250612-DI1;477.00
1307149200;000000250612-DI1;444.00
1307152800;000000250612-DI1;395.00
1307156400;000000250612-DI1;480.00
1307160000;000000250612-DI1;625.00
1307163600;000000250612-DI1;692.00
1307167200;000000250612-DI1;696.00
1307170800;000000250612-DI1;661.00
1307174400;000000250612-DI1;647.00
1307178000;000000250612-DI1;654.00
1307181600;000000250612-DI1;694.00
1307185200;000000250612-DI1;691.00
1307188800;000000250612-DI1;705.00
1307192400;000000250612-DI1;688.00
1307196000;000000250612-DI1;713.00
1307199600;000000250612-DI1;683.00
1307203200;000000250612-DI1;674.00
1307206800;000000250612-DI1;701.00
1307210400;000000250612-DI1;739.00
1307214000;000000250612-DI1;725.00
1307217600;000000250612-DI1;748.00
1307221200;000000250612-DI1;714.00
1307224800;000000250612-DI1;489.00
1307228400;000000250612-DI1;463.00
1307232000;000000250612-DI1;491.00
1307235600;000000250612-DI1;488.00
1307239200;000000250612-DI1;476.00
1307242800;000000250612-DI1;481.00
1307246400;000000250612-DI1;626.00
1307250000;000000250612-DI1;647.00
1307253600;000000250612-DI1;694.00
1307257200;000000250612-DI1;717.00
1307260800;000000250612-DI1;739.00
1307264400;000000250612-DI1;716.00
1307268000;000000250612-DI1;714.00
1307271600;000000250612-DI1;662.00
1307275200;000000250612-DI1;708.00
1307278800;000000250612-DI1;715.00
1307282400;000000250612-DI1;733.00
1307286000;000000250612-DI1;741.00
1307289600;000000250612-DI1;675.00
1307293200;000000250612-DI1;700.00
1307296800;000000250612-DI1;650.00
1307300400;000000250612-DI1;644.00
1307304000;000000250612-DI1;745.00
1307307600;000000250612-DI1;746.00
1307311200;000000250612-DI1;588.00
1307314800;000000250612-DI1;500.00
1307318400;000000250612-DI1;419.00
1307322000;000000250612-DI1;506.00
1307325600;000000250612-DI1;501.00
1307329200;000000250612-DI1;496.00
1307332800;000000250612-DI1;668.00
1307336400;000000250612-DI1;714.00
1307340000;000000250612-DI1;658.00
1307343600;000000250612-DI1;725.00
1307347200;000000250612-DI1;759.00
1307350800;000000250612-DI1;896.00
1307354400;000000250612-DI1;734.00
1307358000;000000250612-DI1;749.00
1307361600;000000250612-DI1;696.00
1307365200;000000250612-DI1;693.00
1307368800;000000250612-DI1;777.00
1307372400;000000250612-DI1;786.00
1307376000;000000250612-DI1;806.00
1307379600;000000250612-DI1;774.00
1307383200;000000250612-DI1;711.00
1307386800;000000250612-DI1;784.00
1307390400;000000250612-DI1;785.00
1307394000;000000250612-DI1;803.00
1307397600;000000250612-DI1;608.00
1307401200;000000250612-DI1;489.00
1307404800;000000250612-DI1;583.00
1307408400;000000250612-DI1;562.00
1307412000;000000250612-DI1;563.00
1307415600;000000250612-DI1;547.00
1307419200;000000250612-DI1;645.00
1307422800;000000250612-DI1;773.00
1307426400;000000250612-DI1;781.00
1307430000;000000250612-DI1;767.00
1307433600;000000250612-DI1;805.00
1307437200;000000250612-DI1;738.00
1307440800;000000250612-DI1;738.00
1307444400;000000250612-DI1;779.00
1307448000;000000250612-DI1;708.00
1307451600;000000250612-DI1;756.00
1307455200;000000250612-DI1;762.00
1307458800;000000250612-DI1;1037.00
1307462400;000000250612-DI1;1108.00
1307466000;000000250612-DI1;1453.00
1307469600;000000250612-DI1;1620.00
1307473200;000000250612-DI1;1347.00
1307476800;000000250612-DI1;1347.00
1307480400;000000250612-DI1;1458.00
1307484000;000000250612-DI1;1197.00
1307487600;000000250612-DI1;867.00
1307491200;000000250612-DI1;723.00
1307494800;000000250612-DI1;721.00
1307498400;000000250612-DI1;756.00
1307502000;000000250612-DI1;689.00
1307505600;000000250612-DI1;865.00
1307509200;000000250612-DI1;1346.00
1307512800;000000250612-DI1;2924.00
1307516400;000000250612-DI1;1638.00
1307520000;000000250612-DI1;1244.00
1307523600;000000250612-DI1;1083.00
1307527200;000000250612-DI1;981.00
1307530800;000000250612-DI1;961.00
1307534400;000000250612-DI1;1029.00
1307538000;000000250612-DI1;1011.00
1307541600;000000250612-DI1;934.00
1307545200;000000250612-DI1;1103.00
1307548800;000000250612-DI1;1240.00
1307552400;000000250612-DI1;1746.00
1307556000;000000250612-DI1;1909.00
1307559600;000000250612-DI1;1276.00
1307563200;000000250612-DI1;1321.00
1307566800;000000250612-DI1;1368.00
1307570400;000000250612-DI1;928.00
1307574000;000000250612-DI1;862.00
1307577600;000000250612-DI1;751.00
1307581200;000000250612-DI1;837.00
1307584800;000000250612-DI1;704.00
1307588400;000000250612-DI1;696.00
1307592000;000000250612-DI1;847.00
1307595600;000000250612-DI1;1312.00
1307599200;000000250612-DI1;2860.00
1307602800;000000250612-DI1;1665.00
1307606400;000000250612-DI1;1491.00
1307610000;000000250612-DI1;961.00
1307613600;000000250612-DI1;1092.00
1307617200;000000250612-DI1;1148.00
1307620800;000000250612-DI1;1137.00
1307624400;000000250612-DI1;961.00
1307628000;000000250612-DI1;1025.00
1307631600;000000250612-DI1;1323.00
1307635200;000000250612-DI1;1086.00
1307642400;000000250612-DI1;1334.00
1307646000;000000250612-DI1;1438.00
1307649600;000000250612-DI1;1337.00
1307653200;000000250612-DI1;1454.00
1307656800;000000250612-DI1;1016.00
1307660400;000000250612-DI1;861.00
1307664000;000000250612-DI1;807.00
1307667600;000000250612-DI1;700.00
1307671200;000000250612-DI1;668.00
1307674800;000000250612-DI1;663.00
1307678400;000000250612-DI1;844.00
1307682000;000000250612-DI1;1463.00
1307685600;000000250612-DI1;3156.00
1307689200;000000250612-DI1;1904.00
1307692800;000000250612-DI1;1537.00
1307696400;000000250612-DI1;1202.00
1307700000;000000250612-DI1;974.00
1307703600;000000250612-DI1;943.00
1307707200;000000250612-DI1;950.00
1307710800;000000250612-DI1;816.00
1307714400;000000250612-DI1;739.00
1307718000;000000250612-DI1;748.00
1307721600;000000250612-DI1;766.00
1307725200;000000250612-DI1;804.00
1307728800;000000250612-DI1;807.00
1307732400;000000250612-DI1;773.00
1307736000;000000250612-DI1;798.00
1307739600;000000250612-DI1;796.00
1307743200;000000250612-DI1;643.00
1307746800;000000250612-DI1;568.00
1307750400;000000250612-DI1;570.00
1307754000;000000250612-DI1;578.00
1307757600;000000250612-DI1;549.00
1307761200;000000250612-DI1;585.00
1307764800;000000250612-DI1;711.00
1307768400;000000250612-DI1;788.00
1307772000;000000250612-DI1;767.00
1307775600;000000250612-DI1;759.00
1307779200;000000250612-DI1;777.00
1307782800;000000250612-DI1;754.00
1307786400;000000250612-DI1;755.00
1307790000;000000250612-DI1;751.00
1307793600;000000250612-DI1;752.00
1307797200;000000250612-DI1;731.00
1307800800;000000250612-DI1;789.00
1307804400;000000250612-DI1;831.00
1307808000;000000250612-DI1;792.00
1307811600;000000250612-DI1;765.00
1307815200;000000250612-DI1;781.00
1307818800;000000250612-DI1;804.00
1307822400;000000250612-DI1;821.00
1307826000;000000250612-DI1;794.00
1307829600;000000250612-DI1;659.00
1307833200;000000250612-DI1;581.00
1307836800;000000250612-DI1;585.00
1307840400;000000250612-DI1;577.00
1307844000;000000250612-DI1;585.00
1307847600;000000250612-DI1;566.00
1307851200;000000250612-DI1;708.00
1307854800;000000250612-DI1;740.00
1307858400;000000250612-DI1;787.00
1307862000;000000250612-DI1;761.00
1307865600;000000250612-DI1;808.00
1307869200;000000250612-DI1;799.00
1307872800;000000250612-DI1;809.00
1307876400;000000250612-DI1;790.00
1307880000;000000250612-DI1;810.00
1307883600;000000250612-DI1;792.00
1307887200;000000250612-DI1;801.00
1307890800;000000250612-DI1;808.00
1307894400;000000250612-DI1;788.00
1307898000;000000250612-DI1;798.00
1307901600;000000250612-DI1;791.00
1307905200;000000250612-DI1;787.00
1307908800;000000250612-DI1;771.00
1307912400;000000250612-DI1;766.00
1307916000;000000250612-DI1;608.00
1307919600;000000250612-DI1;549.00
1307923200;000000250612-DI1;551.00
1307926800;000000250612-DI1;570.00
1307930400;000000250612-DI1;570.00
1307934000;000000250612-DI1;563.00
1307937600;000000250612-DI1;733.00
1307941200;000000250612-DI1;792.00
1307944800;000000250612-DI1;782.00
1307948400;000000250612-DI1;797.00
1307952000;000000250612-DI1;777.00
1307955600;000000250612-DI1;790.00
1307959200;000000250612-DI1;778.00
1307962800;000000250612-DI1;783.00
1307966400;000000250612-DI1;783.00
1307970000;000000250612-DI1;781.00
1307973600;000000250612-DI1;774.00
1307977200;000000250612-DI1;757.00
1307980800;000000250612-DI1;771.00
1307984400;000000250612-DI1;781.00
1307988000;000000250612-DI1;786.00
1307991600;000000250612-DI1;762.00
1307995200;000000250612-DI1;797.00
1307998800;000000250612-DI1;795.00
1308002400;000000250612-DI1;631.00
1308006000;000000250612-DI1;569.00
1308009600;000000250612-DI1;584.00
1308013200;000000250612-DI1;565.00
1308016800;000000250612-DI1;560.00
1308020400;000000250612-DI1;570.00
1308024000;000000250612-DI1;729.00
1308027600;000000250612-DI1;794.00
1308031200;000000250612-DI1;800.00
1308034800;000000250612-DI1;802.00
1308038400;000000250612-DI1;789.00
1308042000;000000250612-DI1;759.00
1308045600;000000250612-DI1;968.00
1308049200;000000250612-DI1;938.00
1308052800;000000250612-DI1;950.00
1308056400;000000250612-DI1;779.00
1308060000;000000250612-DI1;762.00
1308063600;000000250612-DI1;716.00
1308067200;000000250612-DI1;795.00
1308070800;000000250612-DI1;856.00
1308074400;000000250612-DI1;720.00
1308078000;000000250612-DI1;705.00
1308081600;000000250612-DI1;703.00
1308085200;000000250612-DI1;654.00
1308088800;000000250612-DI1;525.00
1308092400;000000250612-DI1;460.00
1308096000;000000250612-DI1;457.00
1308099600;000000250612-DI1;480.00
1308103200;000000250612-DI1;466.00
1308106800;000000250612-DI1;478.00
1308110400;000000250612-DI1;636.00
1308114000;000000250612-DI1;693.00
1308117600;000000250612-DI1;687.00
1308121200;000000250612-DI1;696.00
1308124800;000000250612-DI1;700.00
1308128400;000000250612-DI1;687.00
1308132000;000000250612-DI1;683.00
1308135600;000000250612-DI1;824.00
1308139200;000000250612-DI1;875.00
1308142800;000000250612-DI1;878.00
1308146400;000000250612-DI1;687.00
1308150000;000000250612-DI1;702.00
1308153600;000000250612-DI1;659.00
1308157200;000000250612-DI1;698.00
1308160800;000000250612-DI1;693.00
1308164400;000000250612-DI1;689.00
1308168000;000000250612-DI1;659.00
1308171600;000000250612-DI1;705.00
1308175200;000000250612-DI1;531.00
1308178800;000000250612-DI1;463.00
1308182400;000000250612-DI1;461.00
1308186000;000000250612-DI1;422.00
1308189600;000000250612-DI1;436.00
1308193200;000000250612-DI1;432.00
1308196800;000000250612-DI1;623.00
1308204000;000000250612-DI1;687.00
1308207600;000000250612-DI1;782.00
1308211200;000000250612-DI1;850.00
1308214800;000000250612-DI1;847.00
1308218400;000000250612-DI1;780.00
1308225600;000000250612-DI1;773.00
1308229200;000000250612-DI1;744.00
1308236400;000000250612-DI1;665.00
1308240000;000000250612-DI1;659.00
1308243600;000000250612-DI1;602.00
1308247200;000000250612-DI1;656.00
1308250800;000000250612-DI1;651.00
1308254400;000000250612-DI1;690.00
1308258000;000000250612-DI1;671.00
1308261600;000000250612-DI1;541.00
1308265200;000000250612-DI1;505.00
1308268800;000000250612-DI1;474.00
1308272400;000000250612-DI1;432.00
1308276000;000000250612-DI1;486.00
1308279600;000000250612-DI1;488.00
1308283200;000000250612-DI1;665.00
1308290400;000000250612-DI1;682.00
1308294000;000000250612-DI1;659.00
1308297600;000000250612-DI1;654.00
1308301200;000000250612-DI1;626.00
1308304800;000000250612-DI1;661.00
1308308400;000000250612-DI1;715.00
1308312000;000000250612-DI1;761.00
1308315600;000000250612-DI1;736.00
1308319200;000000250612-DI1;656.00
1308322800;000000250612-DI1;679.00
1308326400;000000250612-DI1;685.00
1308330000;000000250612-DI1;653.00
1308333600;000000250612-DI1;616.00
1308337200;000000250612-DI1;658.00
1308340800;000000250612-DI1;689.00
1308344400;000000250612-DI1;655.00
1308348000;000000250612-DI1;528.00
1308351600;000000250612-DI1;438.00
1308355200;000000250612-DI1;469.00
1308358800;000000250612-DI1;512.00
1308362400;000000250612-DI1;499.00
1308366000;000000250612-DI1;494.00
1308373200;000000250612-DI1;688.00
1308376800;000000250612-DI1;682.00
1308380400;000000250612-DI1;675.00
1308384000;000000250612-DI1;684.00
1308387600;000000250612-DI1;664.00
1308391200;000000250612-DI1;659.00
1308394800;000000250612-DI1;673.00
1308398400;000000250612-DI1;657.00
1308402000;000000250612-DI1;668.00
1308405600;000000250612-DI1;671.00
1308409200;000000250612-DI1;661.00
1308412800;000000250612-DI1;672.00
1308416400;000000250612-DI1;679.00
1308420000;000000250612-DI1;660.00
1308423600;000000250612-DI1;666.00
1308427200;000000250612-DI1;646.00
1308430800;000000250612-DI1;663.00
1308434400;000000250612-DI1;541.00
1308438000;000000250612-DI1;475.00
1308441600;000000250612-DI1;491.00
1308445200;000000250612-DI1;483.00
1308448800;000000250612-DI1;490.00
1308452400;000000250612-DI1;488.00
1308456000;000000250612-DI1;652.00
1308459600;000000250612-DI1;695.00
1308463200;000000250612-DI1;726.00
1308466800;000000250612-DI1;685.00
1308470400;000000250612-DI1;655.00
1308474000;000000250612-DI1;685.00
1308477600;000000250612-DI1;670.00
1308481200;000000250612-DI1;679.00
1308484800;000000250612-DI1;653.00
1308488400;000000250612-DI1;670.00
1308492000;000000250612-DI1;648.00
1308495600;000000250612-DI1;648.00
1308499200;000000250612-DI1;655.00
1308502800;000000250612-DI1;697.00
1308506400;000000250612-DI1;690.00
1308510000;000000250612-DI1;679.00
1308513600;000000250612-DI1;696.00
1308517200;000000250612-DI1;660.00
1308520800;000000250612-DI1;550.00
1308524400;000000250612-DI1;515.00
1308528000;000000250612-DI1;506.00
1308531600;000000250612-DI1;505.00
1308535200;000000250612-DI1;477.00
1308538800;000000250612-DI1;458.00
1308542400;000000250612-DI1;606.00
1308546000;000000250612-DI1;719.00
1308549600;000000250612-DI1;731.00
1308553200;000000250612-DI1;731.00
1308556800;000000250612-DI1;724.00
1308560400;000000250612-DI1;736.00
1308564000;000000250612-DI1;710.00
1308567600;000000250612-DI1;692.00
1308571200;000000250612-DI1;737.00
1308574800;000000250612-DI1;792.00
1308578400;000000250612-DI1;839.00
1308582000;000000250612-DI1;842.00
1308585600;000000250612-DI1;866.00
1308589200;000000250612-DI1;862.00
1308592800;000000250612-DI1;975.00
1308596400;000000250612-DI1;844.00
1308600000;000000250612-DI1;801.00
1308603600;000000250612-DI1;787.00
1308607200;000000250612-DI1;662.00
1308610800;000000250612-DI1;597.00
1308614400;000000250612-DI1;607.00
1308618000;000000250612-DI1;589.00
1308621600;000000250612-DI1;498.00
1308625200;000000250612-DI1;549.00
1308628800;000000250612-DI1;678.00
1308632400;000000250612-DI1;699.00
1308636000;000000250612-DI1;704.00
1308639600;000000250612-DI1;701.00
1308643200;000000250612-DI1;874.00
1308646800;000000250612-DI1;758.00
1308650400;000000250612-DI1;740.00
1308654000;000000250612-DI1;700.00
1308657600;000000250612-DI1;686.00
1308661200;000000250612-DI1;795.00
1308664800;000000250612-DI1;780.00
1308668400;000000250612-DI1;785.00
1308672000;000000250612-DI1;907.00
1308675600;000000250612-DI1;709.00
1308679200;000000250612-DI1;714.00
1308682800;000000250612-DI1;799.00
1308686400;000000250612-DI1;828.00
1308690000;000000250612-DI1;753.00
1308693600;000000250612-DI1;586.00
1308697200;000000250612-DI1;471.00
1308700800;000000250612-DI1;494.00
1308704400;000000250612-DI1;457.00
1308708000;000000250612-DI1;430.00
1308711600;000000250612-DI1;429.00
1308715200;000000250612-DI1;600.00
1308718800;000000250612-DI1;732.00
1308722400;000000250612-DI1;828.00
1308726000;000000250612-DI1;839.00
1308729600;000000250612-DI1;875.00
1308733200;000000250612-DI1;856.00
1308736800;000000250612-DI1;818.00
1308740400;000000250612-DI1;742.00
1308744000;000000250612-DI1;755.00
1308747600;000000250612-DI1;759.00
1308751200;000000250612-DI1;774.00
1308754800;000000250612-DI1;743.00
1308758400;000000250612-DI1;819.00
1308762000;000000250612-DI1;767.00
1308765600;000000250612-DI1;819.00
1308769200;000000250612-DI1;770.00
1308772800;000000250612-DI1;806.00
1308776400;000000250612-DI1;793.00
1308780000;000000250612-DI1;590.00
1308783600;000000250612-DI1;516.00
1308787200;000000250612-DI1;481.00
1308790800;000000250612-DI1;463.00
1308794400;000000250612-DI1;452.00
1308798000;000000250612-DI1;448.00
1308801600;000000250612-DI1;601.00
1308805200;000000250612-DI1;693.00
1308808800;000000250612-DI1;686.00
1308812400;000000250612-DI1;812.00
1308816000;000000250612-DI1;881.00
1308819600;000000250612-DI1;769.00
1308823200;000000250612-DI1;703.00
1308826800;000000250612-DI1;677.00
1308830400;000000250612-DI1;749.00
1308834000;000000250612-DI1;723.00
1308837600;000000250612-DI1;715.00
1308841200;000000250612-DI1;832.00
1308844800;000000250612-DI1;885.00
1308848400;000000250612-DI1;758.00
1308852000;000000250612-DI1;764.00
1308855600;000000250612-DI1;762.00
1308859200;000000250612-DI1;768.00
1308862800;000000250612-DI1;748.00
1308866400;000000250612-DI1;557.00
1308870000;000000250612-DI1;472.00
1308873600;000000250612-DI1;459.00
1308877200;000000250612-DI1;452.00
1308880800;000000250612-DI1;465.00
1308884400;000000250612-DI1;456.00
1308888000;000000250612-DI1;608.00
1308891600;000000250612-DI1;681.00
1308895200;000000250612-DI1;671.00
1308898800;000000250612-DI1;760.00
1308902400;000000250612-DI1;864.00
1308906000;000000250612-DI1;744.00
1308909600;000000250612-DI1;681.00
1308913200;000000250612-DI1;685.00
1308916800;000000250612-DI1;679.00
1308920400;000000250612-DI1;681.00
1308924000;000000250612-DI1;864.00
1308927600;000000250612-DI1;755.00
1308931200;000000250612-DI1;784.00
1308934800;000000250612-DI1;1023.00
1308938400;000000250612-DI1;852.00
1308942000;000000250612-DI1;849.00
1308945600;000000250612-DI1;795.00
1308949200;000000250612-DI1;750.00
